pitchid,date,time,pa_number,pa_pitch_number,pitcher,pitcherid,throws,field_team,batter,batterid,batside,bat_team,pitcher_set,inning,inning_half,outs,balls,strikes,pitch_type_tagged,pitch_type_auto,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_z,plate_loc_x,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,exit_speed,angle,direction,hit_spin_rate,pos_at_100_x,pos_at_100_y,pos_at_100_z,distance,last_tracked_distance,bearing,hang_time,pfx_x,pfx_z,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,home_team,away_team,stadium,levelid,leagueid,trackman_gameid,pitch_uid,effective_velo,max_height,measured_duration,speed_drop,pitch_last_measured_x,pitch_last_measured_y,pitch_last_measured_z,contact_position_x,contact_position_y,contact_position_z
52,2019-09-24,02:10:00,1,5,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Lamb, Jake",571875,Left,"Arizona Diamondbacks",,2,Bottom,0,2,2,Undefined,Fastball,InPlay,Undefined,Undefined,Out,0,0,statcast,96.5882,-2.31255,-3.30375,2361.57,214.165,NULL,5.61753,2.51066,6.51839,-13.3099,15.9077,10.8133,2.38208,0.377442,88.2335,-4.83916,-1.24837,0.38904,98.0623,34.9887,-20.7167,5163.46,NULL,NULL,NULL,348.079,NULL,-38.7805,5.2966,-6.88731,9.42225,-2.28558,50,5.45061,7.76873,-140.411,-6.09404,-13.7466,31.8598,-13.3679,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9bcd94c1-a465-49d5-beac-cd1ef8f9b255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,2019-09-24,01:57:33,1,2,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Molina, Yadier",425877,Right,"St. Louis Cardinals",,2,Top,0,1,0,Undefined,Other,InPlay,Undefined,Undefined,Out,0,0,statcast,78.5394,0.625703,-1.84511,NULL,99.6208,NULL,4.74869,2.77634,4.92729,-44.5372,2.1627,-12.9882,1.629,-0.0506203,72.4755,-7.53748,-4.23753,0.491846,93.4639,44.479,-26.3292,4130.08,NULL,NULL,NULL,322.368,NULL,-35.5307,6.01212,6.26635,0.957663,-2.58624,50,4.77332,4.11175,-114.133,-0.244629,8.29107,20.3998,-30.907,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9cee1dc8-4c26-4681-a754-d683b49b4481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,2019-09-24,01:42:26,2,3,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Edman, Tommy",669242,Left,"St. Louis Cardinals",,1,Top,0,1,1,Undefined,Changeup,InPlay,Undefined,Undefined,Out,0,0,statcast,83.6674,0.24342,-4.02869,1682.07,262.508,NULL,4.75843,3.17935,5.47403,-38.7448,1.30896,10.2067,1.75802,0.254197,77.6465,-6.90708,-2.14037,0.455505,99.7872,-1.07658,29.6804,NULL,NULL,NULL,NULL,34.7754,NULL,27.853,0.23327,-6.3655,0.634938,-2.83233,50,4.75341,8.2233,-121.555,-0.764636,-9.65707,20.7061,-31.2108,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9d84f59b-c12c-4d74-9d34-f0e046fe0dc8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,2019-09-24,05:26:59,2,1,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Ravelo, Rangel",592660,Right,"St. Louis Cardinals",,12,Top,1,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,96.0576,-3.14654,-3.41488,2327.78,201.428,NULL,6.19759,1.35238,5.95915,-13.5717,16.5751,6.51478,2.14104,-1.27473,88.0704,-5.68575,-2.19218,0.395177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.43486,9.79858,-1.08508,50,5.9399,8.09489,-139.438,-8.14899,-8.76215,30.3203,-12.8146,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9ed58510-d508-45f9-a294-cc15db4f0a18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,2019-09-24,07:34:23,5,3,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,17,Top,2,0,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,93.1484,-4.02209,-1.25309,2275.77,197.881,NULL,6.0319,1.04377,6.85239,-12.2485,18.6393,6.02169,1.33774,0.403083,85.6861,-6.34469,-0.102347,0.400005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.69172,11.4671,-0.966245,50,5.77077,2.79524,-135.487,-9.87148,-6.89287,28.3638,-10.7637,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9f4882a8-a1cf-4117-b2d7-9c8414b4a9d7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,2019-09-24,06:31:35,3,3,"Ponce de Leon, Daniel",594965,Right,"St. Louis Cardinals","Rojas, Josh",668942,Left,"Arizona Diamondbacks",,14,Bottom,2,1,1,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,statcast,95.1084,-2.49027,-3.06795,2534.23,214.885,NULL,6.5831,1.42945,5.54051,-12.5079,18.7988,13.125,3.20881,-0.34654,86.735,-4.82365,-0.615475,0.402707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.84641,10.708,-1.17227,50,6.35886,6.91689,-138.058,-6.47283,-15.1399,30.8099,-11.5126,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,9fc4600e-7659-4ad2-a8f3-a1dd1ba68741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,2019-09-24,05:48:56,3,5,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,13,Top,1,2,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,87.0606,-3.20178,-2.47501,2234.05,118.115,NULL,6.37418,1.30451,6.14666,-34.2408,2.0256,-3.84777,0.556742,-1.30427,80.9491,-9.55692,-3.19843,0.433435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.45105,1.92965,-1.11433,50,6.11256,5.58671,-126.542,-8.12697,2.36892,24.1685,-29.0238,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a0fd18aa-cbce-4702-bdaf-f2db91740444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
269,2019-09-24,04:36:53,1,5,"Bradley, Archie",605151,Right,"Arizona Diamondbacks","Martinez, Jose",500874,Right,"St. Louis Cardinals",,10,Top,0,2,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,94.6234,-2.25734,-1.75793,2273.79,229.562,NULL,6.1132,2.21816,6.64978,-17.608,12.6813,14.9099,2.57805,1.8514,86.4295,-5.60596,1.09108,0.39611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.77585,7.68338,-2.10614,50,5.9541,3.7858,-137.73,-5.95286,-16.8042,31.4908,-17.4618,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a18f6ccb-e26e-4794-ab44-ef739198863e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,2019-09-24,05:17:07,3,4,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Walker, Christian",572233,Right,"Arizona Diamondbacks",,11,Bottom,1,1,2,Undefined,Cutter,StrikeCalled,Strikeout,Undefined,Undefined,0,0,statcast,88.4551,-0.441275,0.179446,2589.5,86.6436,NULL,6.22248,0.107517,6.68419,-34.8119,-0.519606,-8.37208,2.91792,-0.426046,81.7208,-7.0361,-1.41536,0.421473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.68925,-0.171339,-0.11605,50,6.17888,-0.172216,-128.973,-1.95684,7.93529,25.6516,-32.464,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a1a7e35a-5788-44a2-a875-0277527480cf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,2019-09-24,04:55:55,1,4,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,11,Top,0,1,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,93.1485,-2.42821,-2.81901,2356.19,204.833,NULL,5.82839,2.44087,5.89712,-16.2774,15.7258,7.28957,2.21381,0.429411,85.592,-5.4701,-1.45241,0.407163,82.9221,-18.7084,-58.7672,NULL,NULL,NULL,NULL,8.4158,NULL,-47.208,0.0530357,-4.66611,9.10888,-2.21843,50,5.62357,6.41795,-135.381,-6.3023,-8.70801,28.0156,-15.1748,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a1d2fbd7-c2a3-4e2a-b5c9-69be4e9c24b8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,2019-09-24,04:56:54,1,6,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,11,Top,0,1,2,Undefined,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,94.5017,-2.56767,-3.83381,2532.49,199.328,NULL,5.80444,2.42369,6.00632,-13.7097,17.4774,6.13914,2.27642,-0.621545,86.3177,-5.1417,-2.67957,0.401938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.39262,10.1814,-2.12593,50,5.59494,8.98488,-137.162,-6.62646,-8.36768,30.3564,-12.7792,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a1da364f-74ab-4474-9543-f6f33e2dc5e0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,2019-09-24,05:02:41,4,1,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,11,Top,1,0,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,statcast,86.6502,-1.79071,-2.83621,2109.74,262.567,NULL,5.73313,2.83845,5.55887,-36.4625,1.08291,8.54041,1.01915,0.898458,79.9042,-8.54179,-1.24229,0.441012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.31685,1.06217,-2.59925,50,5.55458,5.95085,-125.894,-5.16239,-8.55468,24.9506,-30.4651,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a304da23-735c-4b89-9d6d-462f503da6e7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,2019-09-24,03:25:44,1,1,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Flores, Wilmer",527038,Right,"Arizona Diamondbacks",,6,Bottom,0,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,87.8709,-1.72995,-2.37134,2489.88,170.139,NULL,5.66548,2.47827,6.21026,-28.4847,7.04259,-1.22928,1.69349,0.186283,81.01,-7.07149,-2.60321,0.428995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.035652,4.30184,-2.3,50,5.52138,5.33195,-127.857,-4.72754,0.0592338,25.4525,-25.0268,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a3889a9c-4dd0-48a9-b721-ac4ab5aa567a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,2019-09-24,05:45:02,2,1,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,13,Top,1,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,78.0044,-0.439027,-1.83606,2644.98,15.0685,NULL,6.51174,1.34375,5.55254,-63.0009,-16.3857,-4.40106,0.851272,-0.739006,72.2597,-12.0701,-2.66089,0.4914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.80312,-8.61442,-1.18228,50,6.43277,3.76677,-113.388,-2.75865,2.33191,22.0152,-43.3147,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a39900d3-93b1-488d-b052-c59aed444afb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,2019-09-24,02:34:47,3,4,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,4,Top,2,1,2,Undefined,Cutter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,92.3882,0.406439,-2.63326,2262.77,196.012,NULL,4.94252,2.51784,5.1484,-25.7498,7.53274,2.16959,3.17972,0.218098,85.1492,-4.34066,-2.23299,0.415221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.7922,3.84479,-2.27336,50,4.96092,6.09395,-134.312,-0.034187,-3.30726,26.3077,-25.079,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a39c234b-2915-4522-a28c-94cf1a69b573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,2019-09-24,06:42:02,3,3,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,15,Top,1,0,2,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,83.3993,-0.779946,-0.3407,2250.42,80.7768,NULL,5.7418,1.17451,7.00891,-38.7801,-0.708154,-4.16552,1.8012,0.517723,77.3068,-8.15403,-1.13876,0.444093,105.508,14.8552,-43.2168,3421.12,NULL,NULL,NULL,253.859,NULL,-53.0261,2.19887,2.24726,-0.19194,-1.1523,50,5.68085,0.824161,-121.655,-2.59413,3.38511,22.7216,-32.4632,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a44db081-8dc7-4564-8e8c-4f91f762b89e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,2019-09-24,08:21:50,1,2,"Brebbia, John",605154,Right,"St. Louis Cardinals","Kelly, Carson",608348,Right,"Arizona Diamondbacks",,19,Bottom,0,1,0,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,83.7417,-0.332489,-1.6172,2529.25,146.13,NULL,5.78519,1.92586,6.55253,-33.8299,4.41986,-2.98805,2.66107,0.193754,77.8076,-6.70504,-2.18257,0.445129,98.7634,12.4653,-47.3231,3662.02,NULL,NULL,NULL,202.636,NULL,-54.492,1.73507,1.25078,2.51602,-1.8131,50,5.74748,3.52775,-122.081,-1.62627,1.90991,21.3762,-28.3322,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a4d923eb-3300-43f5-92e4-78ebaad7c39b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,2019-09-24,03:38:16,3,1,"Lopez, Yoan",661255,Right,"Arizona Diamondbacks","Flaherty, Jack",656427,Right,"St. Louis Cardinals",,7,Top,1,0,0,Undefined,Fastball,InPlay,Undefined,Undefined,Out,0,0,statcast,95.7766,-3.20268,-2.4352,2194.8,195.685,NULL,6.18664,1.92896,6.76905,-13.6524,15.8187,4.44884,2.11902,0.0748753,87.5192,-5.80058,-1.58452,0.390723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.17073,9.72359,-1.77202,50,5.97237,5.79332,-139.274,-8.19824,-6.21425,31.9172,-13.117,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a52df890-3499-4d0c-b8ae-c8218b396057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,2019-09-24,03:44:53,1,1,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Escobar, Eduardo",500871,Left,"Arizona Diamondbacks",,7,Bottom,0,0,0,Undefined,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,75.8604,1.34592,-0.0634149,2480.76,41.7087,NULL,5.91214,2.32974,5.8806,-62.936,-14.0333,-12.4707,1.91748,1.23163,69.5174,-10.4465,-2.42379,0.503313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.72408,-8.01317,-2.31749,50,5.98467,0.464246,-110.315,0.865137,8.18042,21.9585,-41.9227,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a54a16b4-92b3-4b10-a96f-67016d78eea2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,2019-09-24,01:44:53,4,1,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,1,Top,2,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,80.9454,0.366977,-2.43697,2120.51,100.821,NULL,4.60917,2.81935,4.97456,-41.9365,1.68171,-8.98889,1.46135,-0.232531,75.153,-7.29961,-4.08739,0.475341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.07546,0.784482,-2.57694,50,4.61076,5.31799,-117.67,-0.692414,5.77479,20.1059,-31.0625,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a55270e9-a536-4824-8cfe-d85105adf07d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,2019-09-24,05:15:18,3,2,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Walker, Christian",572233,Right,"Arizona Diamondbacks",,11,Bottom,1,1,0,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,97.2059,-2.27672,-0.00765573,2558.85,205.694,NULL,6.28902,0.0779875,5.86529,-13.5404,15.8901,7.65709,3.04486,0.708967,89.0729,-4.8097,1.43103,0.390454,78.9163,12.8199,173.758,2184.39,NULL,NULL,NULL,148.602,NULL,178.27,1.53554,-4.12546,9.17465,-0.0818307,50,6.09687,-0.254433,-141.426,-6.10605,-8.37513,31.5441,-13.5486,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a5930168-3df1-4d5f-b3a6-de866f83bef2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,2019-09-24,03:02:40,5,1,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Edman, Tommy",669242,Left,"St. Louis Cardinals",,5,Top,2,0,0,Undefined,Sinker,InPlay,Undefined,Undefined,Out,0,0,statcast,89.7875,-0.755013,-3.51009,2081.48,259.813,NULL,4.88859,2.28296,5.55542,-32.4193,2.47973,13.962,1.48026,0.163092,82.6484,-6.7735,-0.909036,0.425185,99.0168,4.90493,32.836,3701,NULL,NULL,NULL,103.656,NULL,35.848,0.780421,-8.35198,1.51807,-1.98884,50,4.802,7.51543,-130.446,-2.85094,-14.4693,26.0435,-29.5441,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a5b83ab0-2ad1-4130-9b54-d7d00b5f05e3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
322,2019-09-24,05:18:02,4,1,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Vargas, Ildemaro",545121,Left,"Arizona Diamondbacks",,11,Bottom,2,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,98.1279,-3.3984,-0.684848,2546.5,200.64,NULL,6.06679,0.51855,5.70442,-12.1483,16.8465,6.35486,1.88441,0.410061,90.3125,-5.65495,0.503067,0.387553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.57444,9.88382,-0.465184,50,5.77443,1.46872,-142.633,-8.92221,-7.41713,30.5737,-11.6647,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a6e6e202-794f-4e1c-a787-084ca70b8f30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,2019-09-24,07:54:15,2,2,"Hirano, Yoshihisa",673633,Right,"Arizona Diamondbacks","Molina, Yadier",425877,Right,"St. Louis Cardinals",,18,Top,1,0,1,Undefined,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,83.0028,-3.59274,-3.14573,1212.01,255.209,NULL,6.2367,2.05098,5.73783,-38.0901,2.31836,8.90793,-0.291955,-0.13849,77.6283,-10.5832,-1.48674,0.457518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.52403,2.11039,-1.79476,50,5.91372,6.34332,-120.503,-8.772,-8.226,20.6214,-29.0314,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a708db6c-b52c-4828-b9aa-4ad97d419ad1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,2019-09-24,04:02:48,4,1,"Crichton, Stefan",592233,Right,"Arizona Diamondbacks","Molina, Yadier",425877,Right,"St. Louis Cardinals",,8,Top,2,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,77.9141,1.5836,-1.09729,2514.63,52.9418,NULL,5.36573,2.83867,5.39249,-56.6628,-9.69594,-12.7879,2.12845,0.74463,71.5608,-8.92574,-3.4853,0.49325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.46183,-5.609,-2.732,50,5.46781,2.56228,-113.234,1.38771,8.34409,21.7258,-39.4169,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a783fb3a-bfd6-4b77-87d0-dffbf167ac76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
539,2019-09-24,07:56:07,3,3,"Hirano, Yoshihisa",673633,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,18,Top,2,0,2,Undefined,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.0227,-4.25321,-3.51461,NULL,251.579,NULL,6.26511,2.15929,5.80213,-35.4557,3.10758,9.42696,-0.659486,-0.327588,79.3639,-10.7632,-1.75632,0.44695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.9218,2.71855,-1.87642,50,5.89374,7.27347,-123.288,-10.3095,-9.21503,21.9796,-27.9437,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a7877219-3252-47e8-b2b4-0328e5498a7e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
300,2019-09-24,04:58:18,2,3,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,11,Top,1,2,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,93.7007,-2.74038,-4.25172,2427.58,199.399,NULL,5.76697,2.49667,5.65821,-14.4297,17.7612,6.26387,2.00024,-0.953131,85.5761,-5.43034,-3.08255,0.408355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.53107,10.2613,-2.14066,50,5.52549,9.87635,-135.838,-7.03195,-8.46804,29.6926,-12.997,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a85188aa-1223-4de0-a2ea-1fa0a7ba4b7a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,2019-09-24,01:43:31,3,2,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,1,Top,1,1,0,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,88.1281,0.400555,-3.28233,1920.18,217.967,NULL,4.71947,2.82918,5.40471,-29.3587,7.00288,5.48832,2.6488,0.208061,81.0532,-5.04108,-2.26418,0.434003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.75021,3.60166,-2.54078,50,4.73475,7.15183,-128.061,-0.132908,-6.27198,24.6855,-26.1505,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a8cd12b4-8449-4b9a-8d66-b31d3d5b9a54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,2019-09-24,02:40:12,2,7,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Leyba, Domingo",642736,Left,"Arizona Diamondbacks",,4,Bottom,1,3,2,Undefined,Slider,BallCalled,Walk,Undefined,Undefined,0,0,statcast,87.0745,-2.01343,-3.16469,2530.93,119.888,NULL,5.51606,2.55846,6.28719,-33.8715,2.68685,-4.72782,0.834533,-0.754651,79.5994,-8.38714,-4.0616,0.435176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.62434,2.08966,-2.32324,50,5.35132,7.1325,-126.503,-5.44314,2.60715,28.1004,-28.82,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a8d8ee24-b31d-4c7e-80ac-d109a0c9c167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,2019-09-24,03:15:54,2,2,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Ozuna, Marcell",542303,Right,"St. Louis Cardinals",,6,Top,0,1,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,80.2883,1.08464,-1.37544,2480.19,84.8196,NULL,4.80808,2.28584,4.98738,-45.808,-0.921448,-9.75058,2.01523,0.174416,73.4475,-7.36703,-3.18266,0.482203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.69739,-0.797832,-2.14574,50,4.87614,3.12907,-116.625,0.663769,6.43975,22.8788,-33.2678,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a909805e-ecd6-44a7-b641-b7f9e481da89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
495,2019-09-24,07:25:09,2,5,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Wieters, Matt",446308,Left,"St. Louis Cardinals",,17,Top,0,2,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,92.3047,-1.26695,-1.22689,2266.37,207.55,NULL,5.98712,1.12987,6.82937,-17.3165,14.042,7.33892,3.38817,0.622347,84.8033,-4.56691,0.175391,0.403041,79.24,69.4824,-116.759,4899.59,NULL,NULL,NULL,179.632,NULL,-130.211,5.26433,-4.41855,8.16618,-1.05404,50,5.89935,2.67679,-134.551,-3.45973,-8.13202,28.1197,-17.1448,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,a9e8b9bc-1704-4a74-a009-734a0899e37a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
241,2019-09-24,04:16:52,1,2,"McFarland, T.J.",519008,Left,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,9,Top,0,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,88.7625,-0.736489,4.84369,1917.19,89.1561,NULL,5.54899,-1.87374,4.77214,-37.2916,-0.305736,-18.6621,1.7407,1.17343,81.4945,-7.56109,1.41774,0.437713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.9603,0.0392256,1.40433,50,5.44319,-10.1749,-128.568,-3.09751,18.414,25.7239,-32.1081,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,aa166af2-0757-435c-a1e8-9c4b68e442f4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
